iteration,z_norm,PSNR_obs,RelMSE_obs,MSE_obs,PSNR_holdout,RelMSE_holdout,MSE_holdout,FA_MAE,MD_MAE,AD_MAE,RD_MAE,mean_D_error,mean_delta_D,n_observed_vols,n_holdout_vols,subject,sampling_ratio,objective,lambda_shape,lambda_z,loss_L_signal,loss_L_directional,loss_L_angular,loss_L_z,loss_L_total
1000,0.3945181667804718,-10.14631736063407,14.960407013530077,10.342647805566855,nan,nan,nan,0.18196041294524612,0.00032062556627411717,0.00047026909910407314,0.00033130442180074113,0.0007750984447261235,0.00019679872618280444,108,0,120717,1.0,combined,0.1,0.0,59.771949768066406,22.8159122467041,0.0487181581556797,0.155196875333786,60.259132385253906
0,0.0,-22.97064856533528,286.666226444442,198.18229645652804,nan,nan,nan,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,108,0,120717,1.0,combined,1.0,0.0,,,,,
10,0.01844155043363571,-22.97048468688319,286.6554094681565,198.174818305971,nan,nan,nan,0.17465105178892731,0.00031273765219022674,0.00044257611282616863,0.0003263952962269644,0.0007514693729844469,9.162939732077915e-06,108,0,120717,1.0,combined,1.0,0.0,5123.708984375,213.6105499267578,0.04777839407324791,0.00029512293986044824,5128.48681640625
50,0.035177409648895264,-22.941201753323984,284.7290954345819,196.8430906601814,nan,nan,nan,0.1748507662652514,0.0003129039522191801,0.0004431581196032859,0.00032651424039757936,0.0007518653690424548,1.6821753904820977e-05,108,0,120717,1.0,combined,1.0,0.0,4.323903560638428,58.28521728515625,0.04727483540773392,0.0012288603466004133,8.647806167602539
100,0.0785006582736969,-22.94348004622679,284.8785024581543,196.94638091311967,nan,nan,nan,0.1754986896552808,0.0003134085543144493,0.0004451627444640885,0.0003268171167517884,0.0007532458277433697,3.9121918836914425e-05,108,0,120717,1.0,combined,1.0,0.0,4.279355049133301,49.31509017944336,0.04384269937872887,0.006143942475318909,8.558709144592285
200,0.23101751506328583,-16.94104631373958,71.51815537517969,49.44297919704486,nan,nan,nan,0.1781473844931933,0.000315144903458554,0.0004558707358871165,0.0003269580165598274,0.0007608723715212231,0.00011506405554004955,108,0,120717,1.0,combined,1.0,0.0,5.667868137359619,42.564666748046875,0.04839194566011429,0.053344596177339554,10.507062911987305
500,0.32489100098609924,-12.425785552201505,25.286587751050064,17.481494392308022,nan,nan,nan,0.17993827674564286,0.0003172991569528106,0.0004621100025823771,0.000328701119491614,0.0007665480601117993,0.0001581734447220688,108,0,120717,1.0,combined,1.0,0.0,8.500024795532227,3.0079991817474365,0.05207088217139244,0.10544844716787338,13.707113265991211
1000,0.4694440960884094,-8.104099486147838,9.34806280795156,6.462639766386125,nan,nan,nan,0.18401476689754384,0.0003243709500738885,0.000474562405999074,0.0003358338751536742,0.0007811061074761428,0.00023263847292329768,108,0,120717,1.0,combined,1.0,0.0,3.19490385055542,1.5126166343688965,0.048825837671756744,0.21942628920078278,6.389807224273682
0,0.0,-22.97064856533528,286.666226444442,198.18229645652804,nan,nan,nan,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,108,0,120717,1.0,combined,10.0,0.0,,,,,
10,0.014513061381876469,-22.964030516174894,286.229719309643,197.88052394754752,nan,nan,nan,0.17449583542343208,0.0003126123507252041,0.00044181252181883514,0.0003264236913924858,0.0007509077499411223,5.743673092803138e-06,108,0,120717,1.0,combined,10.0,0.0,5104.4560546875,213.64646911621094,0.047679536044597626,0.00018169371469412,5152.1357421875
50,0.03065630793571472,-22.94297593599758,284.845436914231,196.923521556754,nan,nan,nan,0.17455049773369768,0.0003126321043708376,0.0004413772775444952,0.0003266420043375359,0.0007505026339026004,1.361021773719023e-05,108,0,120717,1.0,combined,10.0,0.0,4.367071151733398,59.37489318847656,0.04700131714344025,0.0009298743680119514,48.03777313232422
100,0.05976272001862526,-22.90673060954717,282.4780678665641,195.2868772954264,nan,nan,nan,0.17488274133487017,0.0003128702514457772,0.000441842954071985,0.00032695054310933594,0.000750713881601043,2.7396341796743296e-05,108,0,120717,1.0,combined,10.0,0.0,4.561107635498047,58.23551940917969,0.043229322880506516,0.003555194940418005,47.79043197631836
200,0.19578053057193756,-22.131746667434363,236.31230688765035,163.37088690498712,nan,nan,nan,0.17717407421846026,0.000314504853044366,0.00045006692263066604,0.0003276008027825188,0.0007564133109109715,9.398942075746619e-05,108,0,120717,1.0,combined,10.0,0.0,7.718335151672363,55.41623306274414,0.046986743807792664,0.03823259472846985,54.705078125
500,0.36029520630836487,-11.231962473876449,19.20913994117895,13.279944113805355,nan,nan,nan,0.18055213479422325,0.0003183841947935883,0.0004621175639788712,0.0003305233889310195,0.0007671160405688953,0.00017450399159593766,108,0,120717,1.0,combined,10.0,0.0,8.084733009338379,2.7833492755889893,0.05158643797039986,0.12962128221988678,59.67116928100586
1000,0.5275431275367737,-5.502153854988675,5.134841689516795,3.5498940024816,nan,nan,nan,0.18526080109129672,0.0003274895574554741,0.0004740770045149536,0.00034090487506590033,0.0007833071566626737,0.00025838376335586934,108,0,120717,1.0,combined,10.0,0.0,1.131123423576355,0.47883814573287964,0.0477413572371006,0.2779989242553711,12.442355155944824
0,0.0,-29.585924173909113,324.4805959439076,909.0597254000431,-22.32784351302471,43.00284182706094,170.91664186581752,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,40,68,121618,0.25,combined,0.01,0.0,,,,,
10,0.01844966597855091,-28.76515682890266,268.60370352027604,752.5159039272326,-21.62163313878297,36.549052208315224,145.26577782802838,0.17491746418349371,0.0003096557496551578,0.0004216884607759198,0.00032361718980557935,0.0007294998288997203,8.813387760117184e-06,40,68,121618,0.25,combined,0.01,0.0,8.547348022460938,0.150374174118042,0.04330015927553177,0.00030433537904173136,8.590648651123047
50,0.05801940709352493,-26.947837999088584,176.75842106178666,495.2036076152614,-19.9312800204071,24.765141141572897,98.4301171600019,0.1754827560028009,0.00031055980804987015,0.00042397293108827386,0.0003242101007517055,0.0007313756661831244,3.122465108160465e-05,40,68,121618,0.25,combined,0.01,0.0,1.8982149362564087,10.6248779296875,0.04357694461941719,0.0033266358077526093,1.9171971082687378
100,0.09487279504537582,-25.851217083526382,137.3150128591738,384.69957662627894,-18.46362252969794,17.663430684186032,70.20406392004838,0.17612516701535902,0.00031151150265241784,0.00042687003076739453,0.0003246847770886226,0.0007338117953127614,5.344605397873472e-05,40,68,121618,0.25,combined,0.01,0.0,2.268084764480591,13.811492919921875,0.04698248580098152,0.008929870091378689,2.2907655239105225
200,0.15337233245372772,-24.59299628171539,102.7770011816548,287.93842725740734,-17.042769097290254,12.734729225913352,50.61472828044378,0.17708490280271083,0.0003129761959869519,0.00043142456555575004,0.0003253608299273772,0.0007376856142818747,8.368238940199181e-05,40,68,121618,0.25,combined,0.01,0.0,49.9266357421875,22.57265281677246,0.04560181498527527,0.02345377951860428,49.97223663330078
500,0.22696179151535034,-22.538380688564462,64.03750199474948,179.40645667673456,-16.004756761497205,10.027403277924838,39.85434501723345,0.17852866559637232,0.00031537327721346955,0.0004373670847607206,0.0003269924159791972,0.0007433089421140835,0.00011950521431759804,40,68,121618,0.25,combined,0.01,0.0,4.061769008636475,8.78744125366211,0.0458281971514225,0.05160393565893173,4.102386474609375
1000,0.2469835877418518,-22.392557285605225,61.92300763562888,173.48252259411103,-15.832732319036847,9.637980367717935,38.30656693443024,0.1789380964087332,0.00031555866042045174,0.00043953189811811894,0.0003267351130212223,0.0007450183482283845,0.00012812499129693817,40,68,121618,0.25,combined,0.01,0.0,1.6051733493804932,6.373531818389893,0.0459025576710701,0.061055708676576614,1.621225118637085
0,0.0,-29.585924173909113,324.4805959439076,909.0597254000431,-22.32784351302471,43.00284182706094,170.91664186581752,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,40,68,121618,0.25,combined,0.1,0.0,,,,,
10,0.018449654802680016,-28.765175871703377,268.6048812874881,752.5192035412981,-21.62164111751145,36.549119355203786,145.266044706221,0.17491746227042096,0.00030965575706872384,0.0004216884338863448,0.000323617207606691,0.0007294998143714958,8.813343698220236e-06,40,68,121618,0.25,combined,0.1,0.0,8.547347068786621,0.1503741592168808,0.04330015182495117,0.0003043348260689527,8.980348587036133
50,0.058018822222948074,-26.94789481114393,176.76073333497928,495.2100856434079,-19.93131989165997,24.76536850383021,98.43102082105906,0.17548274296395788,0.00031055985227460817,0.00042397274320963224,0.0003242102252358351,0.0007313755508358513,3.122425469140669e-05,40,68,121618,0.25,combined,0.1,0.0,1.8982048034667969,10.624850273132324,0.04357689619064331,0.003326570149511099,2.0880253314971924
100,0.09487035125494003,-25.851217444942453,137.3150242864097,384.69960864064296,-18.46364423737381,17.66351897289387,70.20441482730978,0.1761251454795528,0.00031151156741782013,0.0004268696608970416,0.00032468498492571374,0.0007338115516963133,5.3445101735805206e-05,40,68,121618,0.25,combined,0.1,0.0,2.2680649757385254,13.811476707458496,0.046982403844594955,0.008929410018026829,2.4948713779449463
200,0.15337000787258148,-24.592869768012193,102.77400724316912,287.9300394865154,-17.042746072011266,12.734661709532604,50.614459933688586,0.17708489678279954,0.00031297637460339054,0.00043142418813911987,0.0003253612120985068,0.0007376854264034862,8.368199180690876e-05,40,68,121618,0.25,combined,0.1,0.0,49.934593200683594,22.575246810913086,0.045601677149534225,0.023453066125512123,50.39060974121094
500,0.22695665061473846,-22.538339936846846,64.03690110616732,179.4047732367498,-16.004707222888015,10.027288899133532,39.853890413814696,0.17852861373149842,0.0003153736779832838,0.00043736632739920905,0.00032699317067212946,0.0007433085280507537,0.00011950420661681624,40,68,121618,0.25,combined,0.1,0.0,4.061666488647461,8.78708553314209,0.04582779109477997,0.0516015999019146,4.467833042144775
1000,0.3253534436225891,-20.97280709117132,44.655712455887155,125.106740465028,-13.831143232329289,6.078929807091046,24.16096761568453,0.18081885877467996,0.0003211361369857671,0.0004464699815191931,0.00033234264734727985,0.0007540272475302436,0.00017003219760618605,40,68,121618,0.25,combined,0.1,0.0,1.5409083366394043,5.59984827041626,0.04623842239379883,0.10487069189548492,1.694999098777771
0,0.0,-29.585924173909113,324.4805959439076,909.0597254000431,-22.32784351302471,43.00284182706094,170.91664186581752,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,40,68,121618,0.25,combined,1.0,0.0,,,,,
10,0.018449561670422554,-28.76539448555246,268.61840257946545,752.5570845798736,-21.621753454405198,36.55006476616584,145.26980228269622,0.1749174506920377,0.00030965583266149156,0.0004216881607672161,0.00032361739753526724,0.000729499659970373,8.812861862495222e-06,40,68,121618,0.25,combined,1.0,0.0,8.547343254089355,0.15037472546100616,0.04330005496740341,0.0003043299075216055,12.877348899841309
50,0.05801290646195412,-26.948446464010864,176.78318739844607,495.27299259385234,-19.93171072597972,24.7675973121381,98.4398793154088,0.17548263919279186,0.00031056028340272336,0.0004239708812106865,0.00032421146758988275,0.000731374370094529,3.122035356998455e-05,40,68,121618,0.25,combined,1.0,0.0,1.8980916738510132,10.624478340148926,0.04357638582587242,0.003325903322547674,3.796182870864868
100,0.09484610706567764,-25.851263997578965,137.31649619336207,384.70373231197084,-18.46391906080258,17.664636763390067,70.20885753364738,0.17612496213252785,0.0003115122353406534,0.0004268660486727073,0.0003246870743618404,0.0007338091643930712,5.3435636338123124e-05,40,68,121618,0.25,combined,1.0,0.0,2.267843246459961,13.81120491027832,0.0469815731048584,0.008924836292862892,4.535686016082764
200,0.15278245508670807,-24.61063458689782,103.19526538421988,289.1102296575552,-17.05089841632039,12.75858898755184,50.70955992788163,0.17707420233067997,0.00031296756138362024,0.00043136984145804845,0.0003253650412607411,0.0007376438591088473,8.339115918767938e-05,40,68,121618,0.25,combined,1.0,0.0,52.20792770385742,23.293590545654297,0.04559250921010971,0.02327180653810501,56.76717758178711
500,0.2269894778728485,-22.536800305047628,64.01420319515792,179.34118312687175,-16.002573649108392,10.022363967483592,39.83431606144023,0.1785279672560348,0.00031538138085839234,0.00043736055931266473,0.00032700471534789446,0.000743308911378728,0.00011951330665692122,40,68,121618,0.25,combined,1.0,0.0,4.0602216720581055,8.78174877166748,0.04582307115197182,0.05161713808774948,8.120442390441895
1000,0.24708431959152222,-22.394639828848568,61.95270828127408,173.56573145501653,-15.835966868835092,9.645161241700697,38.335107626501966,0.17893583344570743,0.00031553790929211346,0.0004395192485630674,0.00032671259926075484,0.0007449922710666756,0.00012804829942458635,40,68,121618,0.25,combined,1.0,0.0,1.6059331893920898,6.376033782958984,0.04590459540486336,0.0611056387424469,3.2118659019470215
0,0.0,-29.585924173909113,324.4805959439076,909.0597254000431,-22.32784351302471,43.00284182706094,170.91664186581752,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,40,68,121618,0.25,combined,10.0,0.0,,,,,
10,0.018448563292622566,-28.76752822311003,268.75041024280205,752.926915169695,-21.622823189213385,36.55906872405092,145.30558890004136,0.17491731595409504,0.00030965653975942715,0.00042168538743121443,0.000323619243875887,0.0007294980588949746,8.80805170793331e-06,40,68,121618,0.25,combined,10.0,0.0,8.547281265258789,0.1503804475069046,0.04329914599657059,0.00030427821911871433,51.84642791748047
50,0.05795544013381004,-26.95401000714564,177.0098011784457,495.907870189596,-19.935682980678223,24.79026124536566,98.52995809146512,0.1754816879096112,0.00031056462289276654,0.00042395228251668275,0.00032422397839161003,0.0007313627246086279,3.118247122945986e-05,40,68,121618,0.25,combined,10.0,0.0,1.8969757556915283,10.620838165283203,0.04357106611132622,0.0033194241113960743,20.866729736328125
100,0.09461269527673721,-25.851637134505555,137.32829465239956,384.73678668892535,-18.46648145823125,17.675062218345982,70.25029395215559,0.17612335909513008,0.00031151905142649025,0.0004268300555049343,0.00032470805102780665,0.0007337855701996614,5.3344872304942095e-05,40,68,121618,0.25,combined,10.0,0.0,2.2656466960906982,13.80868148803711,0.04697331786155701,0.00888086948543787,24.922107696533203
200,0.1525973081588745,-24.59110568269046,102.73226936527625,287.8131073053916,-17.04598958382418,12.744176095623455,50.652275269861086,0.17707436367248153,0.0003129911218331088,0.0004313309021262279,0.0003254125359691838,0.0007376268109811215,8.33911633635828e-05,40,68,121618,0.25,combined,10.0,0.0,52.92531204223633,23.519393920898438,0.04557701200246811,0.023215733468532562,98.5023193359375
500,0.22653034329414368,-22.531756735092348,63.93990505755786,179.13303063513968,-15.997210433603119,10.009994728684878,39.78515399056094,0.17852332646243332,0.00031542306971063663,0.0004372942258766857,0.00032707960657598636,0.0007432753382267101,0.00011945414357746003,40,68,121618,0.25,combined,10.0,0.0,4.050602912902832,8.748191833496094,0.04578457400202751,0.05140911787748337,44.55662155151367
1000,0.25185564160346985,-22.304857099624513,60.68509323536136,170.01440111368055,-15.662077308467762,9.266602549738387,36.830509845743244,0.17909346467824985,0.0003160902865445871,0.0004398921114927874,0.0003273730069554752,0.0007455947253083313,0.00013115875307565406,40,68,121618,0.25,combined,10.0,0.0,1.5784618854522705,6.272270202636719,0.04582512378692627,0.06349684298038483,17.36307716369629
0,0.0,-28.06488409583863,194.55850276164765,640.4546889381293,-22.296576862951593,43.648029486668385,169.69056132833728,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,63,45,121618,0.5,combined,0.01,0.0,,,,,
10,0.021549301221966743,-27.01125373783593,152.64661555367584,502.48762862683407,-21.389273632493747,35.41883881309527,137.69791467052988,0.17497752018913984,0.0003097216321744711,0.00042194665058291195,0.00032363601564936763,0.000729689872606882,1.1021622484874105e-05,63,45,121618,0.5,combined,0.01,0.0,6.623915195465088,6.091538429260254,0.04440973699092865,0.0004007760144304484,6.668324947357178
50,0.06622634083032608,-25.079380576876904,97.8362647431596,322.06094112326065,-19.547602869336576,23.177534845198952,90.10736439522852,0.17565900592838293,0.00031072084738516037,0.0004248011568237817,0.00032419827032230045,0.0007319970401623152,3.6876739085111164e-05,63,45,121618,0.5,combined,0.01,0.0,1.3545588254928589,10.619710922241211,0.044836923480033875,0.004343129228800535,1.3681044578552246
100,0.10740531235933304,-24.091568832235083,77.93251451507528,256.5410590307942,-18.02155341880054,16.310313084441677,63.40964793348083,0.17636677489590505,0.00031178219450303383,0.0004279666611516081,0.00032475313310664116,0.0007346760099475038,6.058450973515949e-05,63,45,121618,0.5,combined,0.01,0.0,1.639330267906189,13.584939956665039,0.048224058002233505,0.01142254937440157,1.6557235717773438
200,0.16102191805839539,-22.751439472309023,57.240807678781216,188.42735298694814,-16.867129317854033,12.503162842763487,48.608579725601956,0.17727876403156997,0.0003132146679096658,0.00043217023230849655,0.0003254895065611637,0.0007383207351953311,8.805402896832731e-05,63,45,121618,0.5,combined,0.01,0.0,20.948627471923828,14.418044090270996,0.046530310064554214,0.025853708386421204,20.99515724182129
500,0.2425621896982193,-20.864059814803145,37.065322854298316,122.01296516001173,-15.630346621376827,9.404627916895503,36.562397181975534,0.17890308341489936,0.00031637152274172835,0.00043872713020229835,0.00032799542938733545,0.0007449526903346232,0.00012819472117134615,63,45,121618,0.5,combined,0.01,0.0,2.8459765911102295,8.156136512756348,0.047151438891887665,0.05899437516927719,2.874436378479004
1000,0.389047771692276,-17.96933921672421,19.032495139294543,62.65185320163858,-11.797885467488051,3.8913070643901455,15.128244913300657,0.18242671991359705,0.0003266253504652171,0.0004521718212055272,0.0003381309828495305,0.0007625063520720036,0.00020399854900433572,63,45,121618,0.5,combined,0.01,0.0,1.1348602771759033,5.015097618103027,0.047177135944366455,0.15105292201042175,1.1462088823318481
0,0.0,-28.06488409583863,194.55850276164765,640.4546889381293,-22.296576862951593,43.648029486668385,169.69056132833728,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,63,45,121618,0.5,combined,0.1,0.0,,,,,
10,0.021549208089709282,-27.011283859458718,152.64767427763175,502.4911137724958,-21.389294176466226,35.419006359633634,137.69856604165656,0.1749775183772878,0.0003097216413921301,0.00042194661383211993,0.0003236360390665179,0.0007296898509878283,1.1021513722473739e-05,63,45,121618,0.5,combined,0.1,0.0,6.6239142417907715,6.091533660888672,0.044409725815057755,0.00040077290032058954,7.068011283874512
50,0.066225565969944,-25.07941622882101,97.83706790035016,322.06358498503664,-19.547620186631715,23.177627264750324,90.1077236949663,0.17565899764973772,0.0003107209086684989,0.0004248009132196166,0.0003241984371342855,0.0007319968987651978,3.687628358935919e-05,63,45,121618,0.5,combined,0.1,0.0,1.354546308517456,10.619637489318848,0.044836848974227905,0.004343027248978615,1.4900009632110596
100,0.10740285366773605,-24.091541316902465,77.9320207643243,256.5394336842833,-18.021537878431296,16.310254721315992,63.40942103500053,0.17636674790432158,0.00031178229134159097,0.00042796626485375856,0.00032475339615288925,0.0007346757752438242,6.058369154722368e-05,63,45,121618,0.5,combined,0.1,0.0,1.6393158435821533,13.584909439086914,0.04822395741939545,0.01142202690243721,1.8032474517822266
200,0.16102178394794464,-22.75115584558383,57.23706954869131,188.41504767564095,-16.86704650005072,12.50292441592381,48.60765279293772,0.17727877269100367,0.00031321506999520965,0.00043216994652162994,0.00032549017197845015,0.0007383207344023644,8.805516660197204e-05,63,45,121618,0.5,combined,0.1,0.0,20.94870948791504,14.418107032775879,0.04653015360236168,0.02585364505648613,21.414011001586914
500,0.2425595223903656,-20.863413919490583,37.059810802190945,121.99482038829667,-15.629554954713097,9.402913722458113,36.55573290366268,0.1789044191213366,0.00031637379166437837,0.0004387256818745328,0.00032799967546644633,0.0007449510942113255,0.0001281986900022006,63,45,121618,0.5,combined,0.1,0.0,2.8455588817596436,8.154144287109375,0.04714930057525635,0.05899297818541527,3.130114793777466
1000,0.3889179825782776,-17.97013812268406,19.03599658199069,62.66337937685562,-11.799832797836402,3.8930522764023254,15.135029778722226,0.18242773561276374,0.00032663080166932257,0.0004521626660073984,0.00033814191617490566,0.0007625013170300556,0.00020399529886800738,63,45,121618,0.5,combined,0.1,0.0,1.1345438957214355,5.0160231590271,0.04717087373137474,0.15095210075378418,1.2479982376098633
0,0.0,-28.06488409583863,194.55850276164765,640.4546889381293,-22.296576862951593,43.648029486668385,169.69056132833728,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,63,45,121618,0.5,combined,1.0,0.0,,,,,
10,0.021548323333263397,-27.011533940580385,152.65646448849463,502.52004970530766,-21.389439336296565,35.42019023442212,137.7031685948477,0.1749775020953037,0.0003097217343695369,0.0004219462568208155,0.0003236362841412233,0.0007296896431375612,1.102057339822299e-05,63,45,121618,0.5,combined,1.0,0.0,6.6239142417907715,6.09151029586792,0.044409602880477905,0.0004007433308288455,11.064874649047852
50,0.066217802464962,-25.07980578250391,97.84584408818704,322.0924747563463,-19.547846188838392,23.178833435084744,90.11241292661119,0.175658902083857,0.00031072155568709846,0.0004247985447015962,0.0003242001072257698,0.0007319955676883845,3.687188092407262e-05,63,45,121618,0.5,combined,1.0,0.0,1.3544360399246216,10.619037628173828,0.044836170971393585,0.004342010244727135,2.708871841430664
100,0.10737773030996323,-24.091254829059604,77.92688004965619,256.5225112945293,-18.02136812996832,16.309617230701164,63.406942661027095,0.17636647694531876,0.0003117831851069739,0.00042796228404838604,0.0003247559348988867,0.0007346733480827113,6.0574940369334904e-05,63,45,121618,0.5,combined,1.0,0.0,1.6391708850860596,13.584575653076172,0.04822295531630516,0.011416692286729813,3.278341293334961
200,0.16104987263679504,-22.749323647682722,57.21292751488365,188.3355760589645,-16.866441722220475,12.50118343938582,48.600884393780525,0.17727885318369985,0.00031321747243530487,0.00043216856996348404,0.0003254940751758169,0.0007383210123705753,8.80652412590316e-05,63,45,121618,0.5,combined,1.0,0.0,20.937211990356445,14.411581993103027,0.04652926325798035,0.025860818102955818,25.590137481689453
500,0.2425719052553177,-20.863038480541668,37.056607193670494,121.98427463434955,-15.628890051724294,9.401474250594841,36.550136665038224,0.1789031646593132,0.0003163778946225184,0.0004387146211563512,0.0003280078953646866,0.0007449445191523903,0.0001281831509115495,63,45,121618,0.5,combined,1.0,0.0,2.844421148300171,8.149954795837402,0.04714446887373924,0.05899932608008385,5.688841819763184
1000,0.3835894763469696,-18.091122640814636,19.57375148015465,64.43358032484754,-11.983352020973692,4.061085732225945,15.788293895705092,0.1822480212933617,0.0003257926795352313,0.0004516488362801224,0.0003371645728224861,0.0007614601273171042,0.00019986323254232502,63,45,121618,0.5,combined,1.0,0.0,1.131556749343872,5.078444004058838,0.04729446396231651,0.1467982530593872,2.263113260269165
0,0.0,-28.06488409583863,194.55850276164765,640.4546889381293,-22.296576862951593,43.648029486668385,169.69056132833728,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,63,45,121618,0.5,combined,10.0,0.0,,,,,
10,0.021539313718676567,-27.014073722210803,152.74576506479988,502.81401255970746,-21.39094307842231,35.432456578240405,137.75085649261652,0.1749773497432992,0.00030972259866343546,0.000421942626450366,0.0003236386898530935,0.0007296874448989631,1.101121420539824e-05,63,45,121618,0.5,combined,10.0,0.0,6.623875617980957,6.091232776641846,0.04440837353467941,0.000400441320380196,51.032249450683594
50,0.06614221632480621,-25.083778666284417,97.93539347016079,322.38725663820964,-19.5501749612355,23.19126571420204,90.16074593148713,0.17565796861267324,0.00031072791904784955,0.00042477476741303004,0.0003242166997738004,0.0007319821887777357,3.682833761842995e-05,63,45,121618,0.5,combined,10.0,0.0,1.353347659111023,10.613106727600098,0.044829387217760086,0.004332094918936491,14.886820793151855
100,0.10713721066713333,-24.088110086635425,77.87047333189183,256.3368296287732,-18.01944516024628,16.302397254622893,63.37887354065883,0.1763639107657544,0.0003117931777037553,0.00042792331588741527,0.0003247826183148305,0.0007346500419826107,6.049277541042669e-05,63,45,121618,0.5,combined,10.0,0.0,1.6376614570617676,13.580899238586426,0.04821285605430603,0.011365663260221481,18.014272689819336
200,0.1607612818479538,-22.733641881127426,57.00671216401402,187.65674893745197,-16.86282398641516,12.490774109057314,48.560416012337654,0.17727617333326534,0.0003132430102947262,0.0004321219587534497,0.0003255465739015209,0.0007382994256162407,8.803354650074994e-05,63,45,121618,0.5,combined,10.0,0.0,21.32264518737793,14.635695457458496,0.04651167243719101,0.02576892450451851,67.83432006835938
500,0.243465393781662,-20.852291155202508,36.9650179478139,121.68277785506444,-15.610850238516923,9.362503209538259,36.39862884417632,0.17891806376972239,0.000316447703219716,0.0004387240246371153,0.0003281006078800777,0.0007449844780555227,0.00012856808084350544,63,45,121618,0.5,combined,10.0,0.0,2.8367233276367188,8.11352825164795,0.04711846262216568,0.05943669378757477,31.203950881958008
1000,0.39091113209724426,-17.9650180705015,19.013567592025566,62.589546819617524,-11.779911150649042,3.8752352400090757,15.065762438539059,0.18246428896872335,0.0003267184315310604,0.00045210766664588735,0.00033829494756779723,0.0007624950320659204,0.000204449076749801,63,45,121618,0.5,combined,10.0,0.0,1.1324174404144287,5.0177178382873535,0.047107115387916565,0.1525147408246994,12.456589698791504
0,0.0,-26.476792154685292,125.50527867370413,444.302969100716,nan,nan,nan,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,108,0,121618,1.0,combined,0.01,0.0,,,,,
10,0.02356218732893467,-25.29730988197196,95.65634114386424,338.63433341337657,nan,nan,nan,0.17501259194086904,0.00030975688900285837,0.0004221322848332192,0.00032363127136407857,0.0007298278399895523,1.240590924523423e-05,108,0,121618,1.0,combined,0.01,0.0,5.008147716522217,3.1521389484405518,0.04607483744621277,0.00047178962267935276,5.054222583770752
50,0.06951683759689331,-23.420448854619057,62.0908581688996,219.80870390460794,nan,nan,nan,0.17571736981551944,0.00031075888775271564,0.0004251661708487578,0.0003241424397289778,0.0007322699707599989,3.891179858641991e-05,108,0,121618,1.0,combined,0.01,0.0,0.9741107821464539,10.37510871887207,0.04597679525613785,0.004787954967468977,0.9838519096374512
100,0.10864530503749847,-22.45069564521792,49.66521746362189,175.8205217605982,nan,nan,nan,0.17639360238264715,0.00031176917458156274,0.00042814698365292806,0.00032468462955314307,0.0007347906962570955,6.120884090810636e-05,108,0,121618,1.0,combined,0.01,0.0,1.1880357265472412,13.603886604309082,0.050174567848443985,0.011691682040691376,1.199916124343872
200,0.16637632250785828,-20.895886230260643,34.71933513023893,122.91039744768908,nan,nan,nan,0.1774014395564663,0.0003134817394115853,0.00043258889091115743,0.0003257387370040332,0.0007387788605992543,9.109811982991121e-05,108,0,121618,1.0,combined,0.01,0.0,11.357990264892578,7.54744291305542,0.048223283141851425,0.027463238686323166,11.406213760375977
500,0.29071393609046936,-18.560044689983616,20.276231725594084,71.7801677591359,nan,nan,nan,0.17976743034216155,0.00031957791756697344,0.0004420050057629617,0.000331350210982594,0.0007496929822840129,0.00015192673220832577,108,0,121618,1.0,combined,0.01,0.0,1.9161492586135864,7.7343573570251465,0.04879486560821533,0.08405554294586182,1.9353107213974
1000,0.4259791970252991,-16.268137765116446,11.961800457741182,42.346134882358854,nan,nan,nan,0.1830081489915248,0.0003296486885689722,0.00045355831844833087,0.0003418177053988731,0.0007660412509259046,0.00021880271152573718,108,0,121618,1.0,combined,0.01,0.0,0.7622349858283997,4.968245029449463,0.0482635572552681,0.18125613033771515,0.7698573470115662
0,0.0,-26.476792154685292,125.50527867370413,444.302969100716,nan,nan,nan,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,108,0,121618,1.0,combined,0.1,0.0,,,,,
