subject,sampling_ratio,objective,lambda_shape,lambda_z,z_norm,PSNR_obs,PSNR_holdout,RelMSE_obs,RelMSE_holdout,FA_MAE,MD_MAE,AD_MAE,RD_MAE,mean_D_error,mean_delta_D,delta_PSNR_holdout_vs_z0,delta_FA_MAE_vs_z0,delta_MD_MAE_vs_z0,signal_success,dti_success,overall_status,FA_MAE_z0,MD_MAE_z0,PSNR_holdout_z0,PSNR_obs_z0,n_observed_vols,n_holdout_vols,bestFA_iteration,bestFA_FA_MAE,bestFA_MD_MAE,bestFA_PSNR_holdout,bestFA_PSNR_obs,bestFA_z_norm,bestFA_mean_delta_D,bestFA_delta_PSNR_holdout_vs_z0,bestFA_delta_FA_MAE_vs_z0,bestFA_delta_MD_MAE_vs_z0,bestFA_signal_success,bestFA_dti_success,bestFA_overall_status
121618,0.25,combined,0.1,0.0,0.3253534436225891,-20.97280709117132,-13.831143232329289,44.655712455887155,6.078929807091046,0.18081885877467996,0.0003211361369857671,0.0004464699815191931,0.00033234264734727985,0.0007540272475302436,0.00017003219760618605,8.496700280695421,0.006090008253159251,1.1831921987842913e-05,True,False,FAIL,0.1747288505215207,0.0003093042149979242,-22.32784351302471,-29.585924173909113,40,68,0,0.1747288505215207,0.0003093042149979242,-22.32784351302471,-29.585924173909113,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
121618,0.25,combined,1.0,0.0,0.24708431959152222,-22.394639828848568,-15.835966868835092,61.95270828127408,9.645161241700697,0.17893583344570743,0.00031553790929211346,0.0004395192485630674,0.00032671259926075484,0.0007449922710666756,0.00012804829942458635,6.4918766441896185,0.004206982924186725,6.233694294189272e-06,True,False,FAIL,0.1747288505215207,0.0003093042149979242,-22.32784351302471,-29.585924173909113,40,68,0,0.1747288505215207,0.0003093042149979242,-22.32784351302471,-29.585924173909113,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
121618,0.25,combined,10.0,0.0,0.25185564160346985,-22.304857099624513,-15.662077308467762,60.68509323536136,9.266602549738387,0.17909346467824985,0.0003160902865445871,0.0004398921114927874,0.0003273730069554752,0.0007455947253083313,0.00013115875307565406,6.665766204556949,0.004364614156729146,6.7860715466629075e-06,True,False,FAIL,0.1747288505215207,0.0003093042149979242,-22.32784351302471,-29.585924173909113,40,68,0,0.1747288505215207,0.0003093042149979242,-22.32784351302471,-29.585924173909113,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
121618,0.5,signal,0.0,0.0,0.38905003666877747,-17.969307415008203,-11.797782130949734,19.03235577215669,3.8912144752750684,0.18242675401369657,0.0003266251955587424,0.0004521723128122682,0.0003381306244454894,0.0007625066469361212,0.00020399890681949072,10.498794732001858,0.0076979034921758616,1.732098056081823e-05,True,False,FAIL,0.1747288505215207,0.0003093042149979242,-22.296576862951593,-28.06488409583863,63,45,0,0.1747288505215207,0.0003093042149979242,-22.296576862951593,-28.06488409583863,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
121618,0.5,angular,0.0,0.0,1.1219667196273804,-28.277535976460516,-23.99377373096993,204.32212820535347,64.51850994956776,0.1823348971575382,0.00035814083450750694,0.00045011887617927903,0.000375618475728118,0.0007859160738681056,0.00038251774121300837,-1.697196868018338,0.007606046636017494,4.883661950958276e-05,False,False,MIXED,0.1747288505215207,0.0003093042149979242,-22.296576862951593,-28.06488409583863,63,45,100,0.1729093355434768,0.00031171468710116074,-24.431875634905275,-28.68573782505181,0.3420443534851074,0.00013581994214647522,-2.135298771953682,-0.001819514978043918,2.4104721032365485e-06,False,False,MIXED
121618,0.5,directional,0.0,0.0,0.35604363679885864,-19.30066548426964,-13.491489345263513,25.85999010133398,5.74719443681327,0.1807205326549955,0.00032226062307548617,0.0004465769361010046,0.00033364062828998727,0.0007552319867195657,0.0001748119092475199,8.80508751768808,0.005991682133474785,1.2956408077561979e-05,True,False,FAIL,0.1747288505215207,0.0003093042149979242,-22.296576862951593,-28.06488409583863,63,45,0,0.1747288505215207,0.0003093042149979242,-22.296576862951593,-28.06488409583863,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
121618,0.5,combined,0.01,0.0,0.389047771692276,-17.96933921672421,-11.797885467488051,19.032495139294543,3.8913070643901455,0.18242671991359705,0.0003266253504652171,0.0004521718212055272,0.0003381309828495305,0.0007625063520720036,0.00020399854900433572,10.498691395463542,0.00769786939207634,1.732113546729292e-05,True,False,FAIL,0.1747288505215207,0.0003093042149979242,-22.296576862951593,-28.06488409583863,63,45,0,0.1747288505215207,0.0003093042149979242,-22.296576862951593,-28.06488409583863,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
121618,0.5,combined,0.1,0.0,0.3889179825782776,-17.97013812268406,-11.799832797836402,19.03599658199069,3.8930522764023254,0.18242773561276374,0.00032663080166932257,0.0004521626660073984,0.00033814191617490566,0.0007625013170300556,0.00020399529886800738,10.496744065115191,0.0076988850912430296,1.732658667139838e-05,True,False,FAIL,0.1747288505215207,0.0003093042149979242,-22.296576862951593,-28.06488409583863,63,45,0,0.1747288505215207,0.0003093042149979242,-22.296576862951593,-28.06488409583863,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
121618,0.5,combined,1.0,0.0,0.3835894763469696,-18.091122640814636,-11.983352020973692,19.57375148015465,4.061085732225945,0.1822480212933617,0.0003257926795352313,0.0004516488362801224,0.0003371645728224861,0.0007614601273171042,0.00019986323254232502,10.3132248419779,0.0075191707718409995,1.6488464537307108e-05,True,False,FAIL,0.1747288505215207,0.0003093042149979242,-22.296576862951593,-28.06488409583863,63,45,0,0.1747288505215207,0.0003093042149979242,-22.296576862951593,-28.06488409583863,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
121618,0.5,combined,10.0,0.0,0.39091113209724426,-17.9650180705015,-11.779911150649042,19.013567592025566,3.8752352400090757,0.18246428896872335,0.0003267184315310604,0.00045210766664588735,0.00033829494756779723,0.0007624950320659204,0.000204449076749801,10.51666571230255,0.007735438447202647,1.7414216533136195e-05,True,False,FAIL,0.1747288505215207,0.0003093042149979242,-22.296576862951593,-28.06488409583863,63,45,0,0.1747288505215207,0.0003093042149979242,-22.296576862951593,-28.06488409583863,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
121618,1.0,signal,0.0,0.0,0.4259803295135498,-16.268165473234124,nan,11.961876774628884,nan,0.18300815663967301,0.0003296484582377668,0.00045355910793088756,0.00034181712170319153,0.0007660416865694374,0.000218802558070746,10.208626681451168,0.008279306118152308,2.0344243239842595e-05,True,False,FAIL,0.1747288505215207,0.0003093042149979242,nan,-26.476792154685292,108,0,0,0.1747288505215207,0.0003093042149979242,nan,-26.476792154685292,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
121618,1.0,angular,0.0,0.0,1.084439754486084,-27.04193409156385,nan,142.94737546098688,nan,0.18147638484820686,0.0003551885927991155,0.0004468205692086937,0.0003727077862342986,0.0007813299032084231,0.00037245039887372184,-0.5651419368785575,0.00674753432668615,4.5884377801191315e-05,False,False,MIXED,0.1747288505215207,0.0003093042149979242,nan,-26.476792154685292,108,0,200,0.17278703001174572,0.00031793017293784044,nan,-27.76492377957628,0.549017608165741,0.00020115588647223308,-1.2881316248909869,-0.001941820509774983,8.625957939916253e-06,False,False,MIXED
121618,1.0,directional,0.0,0.0,0.35813480615615845,-17.577618937253007,nan,16.17129019432618,nan,0.18090295284367272,0.0003231298031161495,0.00044684986638234795,0.0003347516235550796,0.0007560610127348503,0.00017874690739679654,8.899173217432285,0.006174102322152014,1.3825588118225314e-05,True,False,FAIL,0.1747288505215207,0.0003093042149979242,nan,-26.476792154685292,108,0,0,0.1747288505215207,0.0003093042149979242,nan,-26.476792154685292,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
121618,1.0,combined,0.01,0.0,0.4259791970252991,-16.268137765116446,nan,11.961800457741182,nan,0.1830081489915248,0.0003296486885689722,0.00045355831844833087,0.0003418177053988731,0.0007660412509259046,0.00021880271152573718,10.208654389568846,0.008279298470004082,2.034447357104804e-05,True,False,FAIL,0.1747288505215207,0.0003093042149979242,nan,-26.476792154685292,108,0,0,0.1747288505215207,0.0003093042149979242,nan,-26.476792154685292,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
121618,1.0,combined,0.1,0.0,0.42590978741645813,-16.269284120656803,nan,11.96495828882535,nan,0.18301785935410117,0.000329686948257434,0.00045355835311185167,0.000341872743182362,0.0007660682693121765,0.0002189899713524983,10.20750803402849,0.008289008832580463,2.03827332595098e-05,True,False,FAIL,0.1747288505215207,0.0003093042149979242,nan,-26.476792154685292,108,0,0,0.1747288505215207,0.0003093042149979242,nan,-26.476792154685292,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
121618,1.0,combined,1.0,0.0,0.4265272617340088,-16.266259247245603,nan,11.956627562890919,nan,0.1830146023395846,0.00032970106563356294,0.0004535225071780681,0.0003419017773866466,0.0007660583018667508,0.00021899743362231358,10.210532907439688,0.008285751818063902,2.039685063563875e-05,True,False,FAIL,0.1747288505215207,0.0003093042149979242,nan,-26.476792154685292,108,0,0,0.1747288505215207,0.0003093042149979242,nan,-26.476792154685292,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
121618,1.0,combined,10.0,0.0,0.4268377721309662,-16.2179102575984,nan,11.824255423915575,nan,0.1830319443678732,0.0003299520076266515,0.0004529759629252236,0.0003424363773936681,0.0007658142791877146,0.00021955210638566043,10.25888189708689,0.0083030938463525,2.0647792628727295e-05,True,False,FAIL,0.1747288505215207,0.0003093042149979242,nan,-26.476792154685292,108,0,0,0.1747288505215207,0.0003093042149979242,nan,-26.476792154685292,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
116726,0.25,signal,0.0,0.0,0.5613558292388916,-27.90193960383215,-23.32302094173415,569.7549664595855,172.9419215555947,0.15275437619143264,0.0003737929074153144,0.00045536035127079455,0.0003894569537567535,0.0008106024839353226,0.00015306457970872765,-0.00259094127984838,-0.003926409200107561,-2.029145375780821e-06,False,True,MIXED,0.1566807853915402,0.0003758220527910952,-23.3204300004543,-28.887898736794053,40,68,1000,0.15275437619143264,0.0003737929074153144,-23.32302094173415,-27.90193960383215,0.5613558292388916,0.00015306457970872765,-0.00259094127984838,-0.003926409200107561,-2.029145375780821e-06,False,True,MIXED
116726,0.25,angular,0.0,0.0,1.089849829673767,-27.78872440940401,-23.19476036361648,555.0940856646126,167.9090955537536,0.15601936532588637,0.00037448592998743675,0.00046478599771492945,0.00038868459057500565,0.0008094650428810288,0.00013218363555533546,0.12566963683782006,-0.0006614200656538394,-1.336122803658466e-06,False,True,MIXED,0.1566807853915402,0.0003758220527910952,-23.3204300004543,-28.887898736794053,40,68,200,0.15507844608594354,0.00037589580467577605,-23.493522353687823,-28.64385675680306,0.37574347853660583,0.00010528961447786584,-0.17309235323352112,-0.0016023393055966673,7.37518846808294e-08,False,True,MIXED
116726,0.25,directional,0.0,0.0,0.46471092104911804,-28.645874704356995,-22.86230121239327,676.2100632741976,155.53506218612267,0.1559761271931961,0.00037275759828363664,0.00046335915951243846,0.00038658484527962585,0.0008093002325313494,7.705272560236031e-05,0.45812878806103186,-0.0007046581983441158,-3.0644545074585755e-06,True,True,WIN,0.1566807853915402,0.0003758220527910952,-23.3204300004543,-28.887898736794053,40,68,1000,0.1559761271931961,0.00037275759828363664,-22.86230121239327,-28.645874704356995,0.46471092104911804,7.705272560236031e-05,0.45812878806103186,-0.0007046581983441158,-3.0644545074585755e-06,True,True,WIN
116726,0.25,combined,0.01,0.0,0.5613564252853394,-27.90193639501399,-23.32301911146727,569.7545454919045,172.9418486719137,0.15275438292278012,0.0003737928933870703,0.0004553603586549644,0.00038945693681885875,0.0008106024470474945,0.0001530644769246418,-0.0025891110129698802,-0.003926402468760082,-2.0291594040249363e-06,False,True,MIXED,0.1566807853915402,0.0003758220527910952,-23.3204300004543,-28.887898736794053,40,68,1000,0.15275438292278012,0.0003737928933870703,-23.32301911146727,-27.90193639501399,0.5613564252853394,0.0001530644769246418,-0.0025891110129698802,-0.003926402468760082,-2.0291594040249363e-06,False,True,MIXED
116726,0.25,combined,0.1,0.0,0.5613642930984497,-27.901897343373573,-23.323002613097906,569.7494222977298,172.9411916861133,0.15275443702453828,0.0003737927898754871,0.0004553604394263773,0.0003894568088924861,0.0008106021385960679,0.000153063756619059,-0.0025726126436040886,-0.003926348367001925,-2.0292629156081388e-06,False,True,MIXED,0.1566807853915402,0.0003758220527910952,-23.3204300004543,-28.887898736794053,40,68,1000,0.15275443702453828,0.0003737927898754871,-23.323002613097906,-27.901897343373573,0.5613642930984497,0.000153063756619059,-0.0025726126436040886,-0.003926348367001925,-2.0292629156081388e-06,False,True,MIXED
116726,0.25,combined,1.0,0.0,0.5622905492782593,-27.89966626262322,-23.324355131887803,569.4568027585211,172.99505896912424,0.1527545349947813,0.00037380194520270906,0.00045535364022949,0.0003894733592880551,0.0008106123150827106,0.00015324664485610623,-0.00392513143350115,-0.003926250396758896,-2.020107588386155e-06,False,True,MIXED,0.1566807853915402,0.0003758220527910952,-23.3204300004543,-28.887898736794053,40,68,1000,0.1527545349947813,0.00037380194520270906,-23.324355131887803,-27.89966626262322,0.5622905492782593,0.00015324664485610623,-0.00392513143350115,-0.003926250396758896,-2.020107588386155e-06,False,True,MIXED
116726,0.25,combined,10.0,0.0,0.5643892288208008,-27.907775468589072,-23.33202979638331,570.5210936092597,173.3010386424085,0.15272292909498322,0.00037381319184021116,0.00045532569595082287,0.0003894859261254908,0.0008106685485337838,0.00015363351634197853,-0.011599795929008394,-0.003957856296556983,-2.0088609508840563e-06,False,True,MIXED,0.1566807853915402,0.0003758220527910952,-23.3204300004543,-28.887898736794053,40,68,1000,0.15272292909498322,0.00037381319184021116,-23.33202979638331,-27.907775468589072,0.5643892288208008,0.00015363351634197853,-0.011599795929008394,-0.003957856296556983,-2.0088609508840563e-06,False,True,MIXED
116726,0.5,signal,0.0,0.0,0.5768490433692932,-26.681936574681067,-23.30050114659201,412.4114330543906,169.80813887006406,0.15284681772668932,0.00037372137057451366,0.0004554491740591562,0.00038941499303893383,0.000810347097060813,0.00015316046314576943,0.017893594599936335,-0.0038339676648508902,-2.1006822165815634e-06,False,True,MIXED,0.1566807853915402,0.0003758220527910952,-23.318394741191945,-27.558568981992554,63,45,1000,0.15284681772668932,0.00037372137057451366,-23.30050114659201,-26.681936574681067,0.5768490433692932,0.00015316046314576943,0.017893594599936335,-0.0038339676648508902,-2.1006822165815634e-06,False,True,MIXED
116726,0.5,angular,0.0,0.0,1.043543815612793,-27.44006444145718,-23.450466151272366,491.07009016666177,175.77414840120036,0.15821181068516818,0.00038401201018009134,0.0004745553090299627,0.00039828181953752135,0.0008241560009495213,0.00016948952334846086,-0.132071410080421,0.0015310252936279745,8.189957388996124e-06,False,False,MIXED,0.1566807853915402,0.0003758220527910952,-23.318394741191945,-27.558568981992554,63,45,200,0.15503142006308027,0.00037690325281149325,-23.5315589819545,-27.42192110478413,0.3939971625804901,0.00011991166424903423,-0.21316424076255558,-0.0016493653284599397,1.0812000203980297e-06,False,False,MIXED
116726,0.5,directional,0.0,0.0,0.4595929682254791,-27.300502068663466,-22.856094189328786,475.54021071133366,153.29140554479918,0.15599179383489445,0.00037279653390482725,0.00046339881272653723,0.00038662215315221507,0.0008093815471231046,7.569586463748415e-05,0.46230055186315866,-0.0006889915566457572,-3.02551888626797e-06,True,True,WIN,0.1566807853915402,0.0003758220527910952,-23.318394741191945,-27.558568981992554,63,45,1000,0.15599179383489445,0.00037279653390482725,-22.856094189328786,-27.300502068663466,0.4595929682254791,7.569586463748415e-05,0.46230055186315866,-0.0006889915566457572,-3.02551888626797e-06,True,True,WIN
116726,0.5,combined,0.01,0.0,0.5768510103225708,-26.681930198241176,-23.300498801836067,412.41082754018464,169.8080471906732,0.15284682866316507,0.0003737213591827786,0.0004554491871176399,0.00038941498234027725,0.0008103470512718893,0.0001531604367208767,0.017895939355877744,-0.0038339567283751375,-2.100693608316612e-06,False,True,MIXED,0.1566807853915402,0.0003758220527910952,-23.318394741191945,-27.558568981992554,63,45,1000,0.15284682866316507,0.0003737213591827786,-23.300498801836067,-26.681930198241176,0.5768510103225708,0.0001531604367208767,0.017895939355877744,-0.0038339567283751375,-2.100693608316612e-06,False,True,MIXED
116726,0.5,combined,0.1,0.0,0.5768656730651855,-26.681883673027762,-23.30048417680632,412.40640947829604,169.80747535666129,0.15284689908917035,0.0003737212760356553,0.0004554493026332616,0.0003894148844907684,0.0008103467097666491,0.00015316010367555634,0.017910564385623218,-0.00383388630236986,-2.1007767554399133e-06,False,True,MIXED,0.1566807853915402,0.0003758220527910952,-23.318394741191945,-27.558568981992554,63,45,1000,0.15284689908917035,0.0003737212760356553,-23.30048417680632,-26.681883673027762,0.5768656730651855,0.00015316010367555634,0.017910564385623218,-0.00383388630236986,-2.1007767554399133e-06,False,True,MIXED
116726,0.5,combined,1.0,0.0,0.5770494937896729,-26.6816117675957,-23.300344225542915,412.38059012360026,169.80200340415058,0.15284706648666047,0.0003737194387812746,0.00045545031775015517,0.0003894124988163883,0.0008103425021980212,0.00015315398587286008,0.01805051564902982,-0.0038337189048797404,-2.1026140098206092e-06,False,True,MIXED,0.1566807853915402,0.0003758220527910952,-23.318394741191945,-27.558568981992554,63,45,1000,0.15284706648666047,0.0003737194387812746,-23.300344225542915,-26.6816117675957,0.5770494937896729,0.00015315398587286008,0.01805051564902982,-0.0038337189048797404,-2.1026140098206092e-06,False,True,MIXED
116726,0.5,combined,10.0,0.0,0.5740593671798706,-26.681612442386854,-23.29739339800714,412.38065419781896,169.68667008436222,0.15287145209373706,0.0003736946128118514,0.00045547574894035976,0.0003893797169566781,0.000810280195882063,0.00015271075270480676,0.02100134318480329,-0.0038093332978031413,-2.127439979243836e-06,False,True,MIXED,0.1566807853915402,0.0003758220527910952,-23.318394741191945,-27.558568981992554,63,45,1000,0.15287145209373706,0.0003736946128118514,-23.29739339800714,-26.681612442386854,0.5740593671798706,0.00015271075270480676,0.02100134318480329,-0.0038093332978031413,-2.127439979243836e-06,False,True,MIXED
116726,1.0,signal,0.0,0.0,0.5966214537620544,-25.5278769331556,nan,301.7299865052985,nan,0.15305831189676003,0.0003736212426840496,0.00045563409063310395,0.000389374732981179,0.0008099717737302096,0.00015264680709262615,0.7246929987059545,-0.0036224734947801762,-2.200810107045627e-06,True,True,WIN,0.1566807853915402,0.0003758220527910952,nan,-26.252569931861554,108,0,1000,0.15305831189676003,0.0003736212426840496,nan,-25.5278769331556,0.5966214537620544,0.00015264680709262615,0.7246929987059545,-0.0036224734947801762,-2.200810107045627e-06,True,True,WIN
116726,1.0,angular,0.0,0.0,1.0628629922866821,-26.27688931202588,nan,358.52522021101646,nan,0.15961212611996223,0.00038891547935769496,0.00048085213491764345,0.0004029332293556228,0.000831967106634681,0.00018563119888780503,-0.02431938016432511,0.0029313407284220216,1.3093426566599742e-05,False,False,MIXED,0.1566807853915402,0.0003758220527910952,nan,-26.252569931861554,108,0,100,0.15514233239156922,0.00037566883084670416,nan,-26.21437183039374,0.25868546962738037,8.800870395587843e-05,0.03819810146781322,-0.0015384529999709906,-1.532219443910578e-07,False,True,MIXED
116726,1.0,directional,0.0,0.0,0.4610174596309662,-25.95218036033152,nan,332.69694736879785,nan,0.1560305473079361,0.0003728147212304315,0.000463488118800346,0.00038663413859954597,0.0008094175204015088,7.500913282510519e-05,0.3003895715300331,-0.0006502380836040933,-3.0073315606637106e-06,True,True,WIN,0.1566807853915402,0.0003758220527910952,nan,-26.252569931861554,108,0,1000,0.1560305473079361,0.0003728147212304315,nan,-25.95218036033152,0.4610174596309662,7.500913282510519e-05,0.3003895715300331,-0.0006502380836040933,-3.0073315606637106e-06,True,True,WIN
116726,1.0,combined,0.01,0.0,0.5965809226036072,-25.527962149458826,nan,301.73590704248153,nan,0.15305951857425745,0.00037361896068340786,0.00045563595091753257,0.0003893717571852817,0.0008099672461142394,0.0001526164250604581,0.7246077824027282,-0.0036212668172827533,-2.203092107687355e-06,True,True,WIN,0.1566807853915402,0.0003758220527910952,nan,-26.252569931861554,108,0,1000,0.15305951857425745,0.00037361896068340786,nan,-25.527962149458826,0.5965809226036072,0.0001526164250604581,0.7246077824027282,-0.0036212668172827533,-2.203092107687355e-06,True,True,WIN
116726,1.0,combined,0.1,0.0,0.5965561270713806,-25.528146173606213,nan,301.7486928069294,nan,0.15305857519189506,0.00037361842996491354,0.0004556338607089685,0.000389371548014572,0.0008099697446933016,0.00015260979052657408,0.724423758255341,-0.0036222101996451483,-2.20362282618168e-06,True,True,WIN,0.1566807853915402,0.0003758220527910952,nan,-26.252569931861554,108,0,1000,0.15305857519189506,0.00037361842996491354,nan,-25.528146173606213,0.5965561270713806,0.00015260979052657408,0.724423758255341,-0.0036222101996451483,-2.20362282618168e-06,True,True,WIN
116726,1.0,combined,1.0,0.0,0.5971105694770813,-25.527117977160184,nan,301.677261963908,nan,0.15305854426423304,0.00037361961578169045,0.00045563591481895244,0.0003893724713693937,0.0008099660937191744,0.00015265298471930547,0.72545195470137,-0.003622241127307163,-2.2024370094047684e-06,True,True,WIN,0.1566807853915402,0.0003758220527910952,nan,-26.252569931861554,108,0,1000,0.15305854426423304,0.00037361961578169045,nan,-25.527117977160184,0.5971105694770813,0.00015265298471930547,0.72545195470137,-0.003622241127307163,-2.2024370094047684e-06,True,True,WIN
116726,1.0,combined,10.0,0.0,0.6015639305114746,-25.519579825613455,nan,301.1540878136231,nan,0.1530618111995792,0.00037367516008532836,0.0004556349153189913,0.0003894530949956259,0.0008100277585130962,0.00015346792339286623,0.7329901062480992,-0.0036189741919609997,-2.146892705766855e-06,True,True,WIN,0.1566807853915402,0.0003758220527910952,nan,-26.252569931861554,108,0,1000,0.1530618111995792,0.00037367516008532836,nan,-25.519579825613455,0.6015639305114746,0.00015346792339286623,0.7329901062480992,-0.0036189741919609997,-2.146892705766855e-06,True,True,WIN
106319,0.5,combined,10.0,0.001,0.3470019996166229,-5.567794078041999,1.1457422252706815,6.335023013745304,1.880690277756758,0.1794763865473227,0.0003404536353595127,0.00046686604398079424,0.0003547288347770655,0.0007914495795691461,0.00017265190435464533,11.976259966445056,0.006069132538028987,8.164754437697981e-06,True,False,FAIL,0.17340725400929372,0.00033228888092181474,-10.830517741174376,-16.252616823616705,63,45,10,0.17326300640028622,0.0003323228467577097,-10.932571418994119,-16.308628594836186,0.01532020140439272,6.282654106266714e-06,-0.10205367781974317,-0.00014424760900749733,3.3965835894963006e-08,False,True,MIXED
106319,0.5,combined,10.0,0.01,0.34699639678001404,-5.567980196434798,1.1456587715682405,6.335294509151244,1.880726417307535,0.1794763414589183,0.00034045352963936644,0.00046686591627701033,0.00035472872056918517,0.0007914494019806614,0.00017265091305562248,11.976176512742615,0.006069087449624588,8.164648717551694e-06,True,False,FAIL,0.17340725400929372,0.00033228888092181474,-10.830517741174376,-16.252616823616705,63,45,10,0.17326300643984877,0.0003323228467210393,-10.93257011899386,-16.30862663434568,0.0153201874345541,6.282649845509056e-06,-0.10205237781948462,-0.00014424756944494965,3.396579922453503e-08,False,True,MIXED
106319,0.5,combined,10.0,0.1,0.34693893790245056,-5.5699886346547665,1.1447420171846618,6.338225006956844,1.8811234626878872,0.17947586300305354,0.00034045239013854916,0.0004668645078875581,0.0003547275014579478,0.0007914474744746648,0.00017264015896037413,11.975259758359037,0.0060686089937598275,8.163509216734422e-06,True,False,FAIL,0.17340725400929372,0.00033228888092181474,-10.830517741174376,-16.252616823616705,63,45,10,0.17326300720203952,0.00033232284710238094,-10.932569337255964,-16.308626299851756,0.015320049598813057,6.282602578875047e-06,-0.10205159608158887,-0.0001442468072541947,3.3966180566194666e-08,False,True,MIXED
120717,0.5,combined,10.0,0.001,0.4542727768421173,-11.102632090305013,-2.4912484586900043,17.077712856974454,2.9456609078558254,0.18317520773632578,0.0003231543240779771,0.00046945379610213814,0.00033564835619220867,0.0007763064426436968,0.00022360483389465525,17.780468632731093,0.008781804507593333,1.0597239222915559e-05,True,False,FAIL,0.17439340322873245,0.00031255708485506154,-20.2717170914211,-24.211114565195476,63,45,0,0.17439340322873245,0.00031255708485506154,-20.2717170914211,-24.211114565195476,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
120717,0.5,combined,10.0,0.01,0.4542681574821472,-11.102683864972816,-2.4913407766865374,17.077916451129422,2.94572352444782,0.1831751754217907,0.00032315420678678797,0.00046945392127229076,0.0003356481362863787,0.0007763064286628529,0.00022360354656744723,17.78037631473456,0.008781772193058257,1.0597121931726428e-05,True,False,FAIL,0.17439340322873245,0.00031255708485506154,-20.2717170914211,-24.211114565195476,63,45,0,0.17439340322873245,0.00031255708485506154,-20.2717170914211,-24.211114565195476,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
120717,0.5,combined,10.0,0.1,0.4542107880115509,-11.103148039260166,-2.4922715067287973,17.079741837743732,2.9463548857240065,0.18317481452896783,0.00032315279882067654,0.0004694572641252111,0.00033564479134379286,0.0007763077085180496,0.00022358700437288454,17.7794455846923,0.008781411300235381,1.0595713965614998e-05,True,False,FAIL,0.17439340322873245,0.00031255708485506154,-20.2717170914211,-24.211114565195476,63,45,0,0.17439340322873245,0.00031255708485506154,-20.2717170914211,-24.211114565195476,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
121618,0.5,combined,10.0,0.001,0.39091089367866516,-17.96501825987136,-11.779912172252677,19.013568421093602,3.875236151592123,0.18246428943987708,0.00032671842300880256,0.0004521076877652783,0.0003382949287329937,0.0007624950430666729,0.00020444908366729317,10.516664690698915,0.007735438918356374,1.741420801087837e-05,True,False,FAIL,0.1747288505215207,0.0003093042149979242,-22.296576862951593,-28.06488409583863,63,45,0,0.1747288505215207,0.0003093042149979242,-22.296576862951593,-28.06488409583863,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
121618,0.5,combined,10.0,0.01,0.3909067213535309,-17.965034877174084,-11.779966802138906,19.01364117238102,3.8752848984794093,0.18246424783134926,0.00032671835592414225,0.00045210757728899703,0.0003382948587687532,0.000762494901986701,0.00020444843049011966,10.516610060812686,0.007735397309828557,1.7414140926218062e-05,True,False,FAIL,0.1747288505215207,0.0003093042149979242,-22.296576862951593,-28.06488409583863,63,45,0,0.1747288505215207,0.0003093042149979242,-22.296576862951593,-28.06488409583863,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
121618,0.5,combined,10.0,0.1,0.39086318016052246,-17.9652295056158,-11.780554745554973,19.014493285043972,3.8758095660886784,0.182463794761476,0.0003267175200827957,0.0004521063472828801,0.00033829396922445583,0.0007624932872885345,0.00020444109684823023,10.51602211739662,0.007734944239955299,1.7413305084871514e-05,True,False,FAIL,0.1747288505215207,0.0003093042149979242,-22.296576862951593,-28.06488409583863,63,45,0,0.1747288505215207,0.0003093042149979242,-22.296576862951593,-28.06488409583863,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
116726,0.5,combined,10.0,0.001,0.5740575790405273,-26.68161699368561,-23.297394921792645,412.3810863627716,169.6867296214145,0.1528714605442611,0.00037369460106727206,0.00045547576162223853,0.0003893796977350998,0.0008102801689877072,0.00015271049869156303,0.02099981939930018,-0.003809324847279111,-2.1274517238231575e-06,False,True,MIXED,0.1566807853915402,0.0003758220527910952,-23.318394741191945,-27.558568981992554,63,45,1000,0.1528714605442611,0.00037369460106727206,-23.297394921792645,-26.68161699368561,0.5740575790405273,0.00015271049869156303,0.02099981939930018,-0.003809324847279111,-2.1274517238231575e-06,False,True,MIXED
