iteration,z_norm,PSNR_obs,RelMSE_obs,MSE_obs,PSNR_holdout,RelMSE_holdout,MSE_holdout,FA_MAE,MD_MAE,AD_MAE,RD_MAE,mean_D_error,mean_delta_D,n_observed_vols,n_holdout_vols,subject,sampling_ratio,objective,lambda_shape,lambda_z,loss_L_signal,loss_L_directional,loss_L_angular,loss_L_z,loss_L_total
500,0.9023017287254333,-22.350825245117406,248.5388002503881,171.82348546286946,nan,nan,nan,0.171893206694189,0.0003333979905414839,0.0004252953057662146,0.0003542562384136547,0.0007548954749126406,0.0003052695362182146,108,0,120717,1.0,angular,0.0,0.0,1550.29052734375,407.3207702636719,0.03618495166301727,0.8128616809844971,0.03618495166301727
1000,1.091233491897583,-22.554566943484634,260.47639188493156,180.07635624446667,nan,nan,nan,0.17612850252291912,0.00034761390785954474,0.00044413091200790647,0.00036731042843832787,0.000775872258600093,0.0003545713742115147,108,0,120717,1.0,angular,0.0,0.0,174.630859375,116.51441192626953,0.035302527248859406,1.1906864643096924,0.035302527248859406
0,0.0,-29.585924173909113,324.4805959439076,909.0597254000431,-22.32784351302471,43.00284182706094,170.91664186581752,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,40,68,121618,0.25,angular,0.0,0.0,,,,,
10,0.03896608203649521,-30.028522046673892,359.2928032412115,1006.5890568973482,-23.27075530864503,53.430389025346535,212.36137608119105,0.1743582669637999,0.00030922747086651253,0.00041872134334427986,0.0003238967292814257,0.000727423406626758,1.9016643360614734e-05,40,68,121618,0.25,angular,0.0,0.0,8.749776840209961,0.1533019244670868,0.04265377297997475,0.001223575440235436,0.04265377297997475
50,0.17810691893100739,-30.024565617260542,358.9656359921159,1005.6724702868066,-24.259010624268534,67.08321493965099,266.6251190830105,0.17341954084046596,0.00030941612821503773,0.00041193304224254157,0.0003262095239602467,0.000723640890423481,7.703251569642422e-05,40,68,121618,0.25,angular,0.0,0.0,2.119072198867798,12.173667907714844,0.041190288960933685,0.03037700429558754,0.041190288960933685
100,0.3435575067996979,-30.0054725220588,357.3909622087583,1001.2608890243598,-24.449257626537296,70.08717706877023,278.56449558900835,0.17280958787499065,0.00031146702690613336,0.0004067383857075318,0.0003303082432464883,0.0007225800510668864,0.00013587361274281895,40,68,121618,0.25,angular,0.0,0.0,2.4731030464172363,15.9420804977417,0.04301949590444565,0.1160193681716919,0.04301949590444565
200,0.5555213689804077,-30.492575623525045,399.81020572475967,1120.1019733430037,-24.70420856889255,74.32478512245163,295.4070508087657,0.17290363858913002,0.000318436478887638,0.00040755167875311456,0.00033817287760747245,0.0007287797594553678,0.0002040403123494635,40,68,121618,0.25,angular,0.0,0.0,3210.45654296875,792.9479370117188,0.039375342428684235,0.3067934513092041,0.039375342428684235
500,0.9055173397064209,-30.609055764982884,410.678427147987,1150.5502112533343,-25.2137867086621,83.57790414424773,332.1839697935685,0.17634465658282072,0.0003388359725502275,0.0004270466567971042,0.00035743047783326763,0.000756475485631732,0.00031425371517497503,40,68,121618,0.25,angular,0.0,0.0,31.926959991455078,24.41121482849121,0.03843284770846367,0.8187358379364014,0.03843284770846367
1000,1.141959309577942,-29.6152812649286,326.6814240334529,915.2255307016354,-24.100628702036015,64.68084360941356,257.0767910462222,0.1816939906436274,0.0003552182845121709,0.00044678656869914384,0.0003730692988132875,0.0007812818482178809,0.0003749919238487421,40,68,121618,0.25,angular,0.0,0.0,2.266418218612671,8.017000198364258,0.038603708148002625,1.3028745651245117,0.038603708148002625
0,0.0,-28.06488409583863,194.55850276164765,640.4546889381293,-22.296576862951593,43.648029486668385,169.69056132833728,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,63,45,121618,0.5,angular,0.0,0.0,,,,,
10,0.03878510743379593,-28.543819330450507,217.2419732530221,715.1249543409645,-23.211114763424053,53.87886421592485,209.46500495116416,0.17438435459238397,0.00030927931086484784,0.00041879398882237607,0.00032395139278636306,0.000727500380601137,1.890658594481232e-05,63,45,121618,0.5,angular,0.0,0.0,6.772372245788574,6.2070417404174805,0.043735072016716,0.001213254639878869,0.043735072016716
50,0.178267702460289,-28.67055291214183,223.67482029421333,736.3008319935593,-24.230848663246274,68.13838284300876,264.9017737711818,0.1734668439275653,0.0003095420850402077,0.0004120735068520563,0.0003263413687548291,0.0007238147066467592,7.718365332412593e-05,63,45,121618,0.5,angular,0.0,0.0,1.5266568660736084,12.242090225219727,0.04230295494198799,0.030435163527727127,0.04230295494198799
100,0.3420443534851074,-28.68573782505181,224.45825815946333,738.8797809840628,-24.431875634905275,71.36651986473848,277.4518107305688,0.1729093355434768,0.00031171468710116074,0.00040709620553838397,0.0003305421494809472,0.0007229703196119963,0.00013581994214647522,63,45,121618,0.5,angular,0.0,0.0,1.7989294528961182,15.768547058105469,0.04370226338505745,0.11499714106321335,0.04370226338505745
200,0.5583559274673462,-29.147861002167428,249.65939059881262,821.8377766934834,-24.685840528930086,75.66429826252887,294.16029533715584,0.17297675931062317,0.00031880560485053123,0.0004079046082657661,0.0003385302415232017,0.0007293144255288219,0.0002054470993172997,63,45,121618,0.5,angular,0.0,0.0,2365.635009765625,819.5322265625,0.039726439863443375,0.30990657210350037,0.039726439863443375
500,0.9273717999458313,-29.296317296328684,258.341118480629,850.4166013198532,-25.142911397213346,84.06168584241776,326.8068415588629,0.17676985038009715,0.000341506484183688,0.0004298157743155555,0.00035995707257497684,0.0007605854901649538,0.00032515929997963087,63,45,121618,0.5,angular,0.0,0.0,20.558027267456055,21.2611026763916,0.039203256368637085,0.8585866093635559,0.039203256368637085
1000,1.1219667196273804,-28.277535976460516,204.32212820535347,672.5949429372964,-23.99377373096993,64.51850994956776,250.82878421244692,0.1823348971575382,0.00035814083450750694,0.00045011887617927903,0.000375618475728118,0.0007859160738681056,0.00038251774121300837,63,45,121618,0.5,angular,0.0,0.0,1.3330661058425903,6.909026622772217,0.039124369621276855,1.257521629333496,0.039124369621276855
0,0.0,-26.476792154685292,125.50527867370413,444.302969100716,nan,nan,nan,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,108,0,121618,1.0,angular,0.0,0.0,,,,,
10,0.03905901685357094,-27.042320978860758,142.9601103654001,506.0950596623912,nan,nan,nan,0.1743624229082154,0.0003092380632985782,0.0004187319009269339,0.0003239083948608589,0.0007274353136709684,1.902185252798951e-05,108,0,121618,1.0,angular,0.0,0.0,5.1170430183410645,3.2260870933532715,0.04519879072904587,0.0012295199558138847,0.04519879072904587
50,0.17766143381595612,-27.3236196300917,152.52630164098315,539.9604654177701,nan,nan,nan,0.17345420110515972,0.0003095026982006317,0.00041206350318666,0.00032628826083315183,0.0007237802387996084,7.683848450577949e-05,108,0,121618,1.0,angular,0.0,0.0,1.1084119081497192,12.026269912719727,0.04312548041343689,0.030229296535253525,0.04312548041343689
100,0.33987873792648315,-27.36587127072528,154.01744122998306,545.2392692556449,nan,nan,nan,0.1728668419899723,0.000311552726299142,0.00040700638954605406,0.0003303508328499794,0.0007227972470170857,0.0001347960103057054,108,0,121618,1.0,angular,0.0,0.0,1.3186169862747192,15.84178352355957,0.04497002437710762,0.11363649368286133,0.04497002437710762
200,0.549017608165741,-27.76492377957628,168.83992666383287,597.7125545015459,nan,nan,nan,0.17278703001174572,0.00031793017293784044,0.0004071147027249207,0.00033768029975432513,0.0007281912856203123,0.00020115588647223308,108,0,121618,1.0,angular,0.0,0.0,1736.9251708984375,625.5082397460938,0.04054027050733566,0.29978910088539124,0.04054027050733566
500,0.9156248569488525,-28.035891452705926,179.70986674515527,636.1933793968442,nan,nan,nan,0.17620410691447627,0.00033990539128485054,0.00042776985812762727,0.00035846492812464204,0.0007581737538758711,0.00031952417545507816,108,0,121618,1.0,angular,0.0,0.0,13.619272232055664,26.146160125732422,0.03998355567455292,0.8372231721878052,0.03998355567455292
1000,1.084439754486084,-27.04193409156385,142.94737546098688,506.0499766515265,nan,nan,nan,0.18147638484820686,0.0003551885927991155,0.0004468205692086937,0.0003727077862342986,0.0007813299032084231,0.00037245039887372184,108,0,121618,1.0,angular,0.0,0.0,1.0186362266540527,7.713982582092285,0.03985309600830078,1.1749773025512695,0.03985309600830078
